qseqid	saccver	pident	length	qcovs	evalue	bitscore	stitle	source_file	organism	filepath
TENT5B_Homo_sapiens	YP_009034255.1	46.667	15	4	2.8	18.9	NADH dehydrogenase subunit 6 [Mesocentrotus franciscanus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Mesocentrotus_franciscanus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Mesocentrotus_franciscanus/Echinodermata_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	YP_009034251.1	26.471	34	8	4.8	18.1	cytochrome c oxidase subunit III [Mesocentrotus franciscanus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Mesocentrotus_franciscanus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Mesocentrotus_franciscanus/Echinodermata_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	YP_009034248.1	31.034	29	7	5.5	18.1	cytochrome c oxidase subunit II [Mesocentrotus franciscanus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Mesocentrotus_franciscanus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Mesocentrotus_franciscanus/Echinodermata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	YP_009034250.1	38.889	18	5	0.49	21.2	ATP synthase F0 subunit 6 [Mesocentrotus franciscanus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Mesocentrotus_franciscanus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Mesocentrotus_franciscanus/Echinodermata_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	YP_009034253.1	34.091	44	11	0.78	20.8	NADH dehydrogenase subunit 4 [Mesocentrotus franciscanus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Mesocentrotus_franciscanus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Mesocentrotus_franciscanus/Echinodermata_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	YP_009034254.1	50.000	18	5	3.5	18.5	NADH dehydrogenase subunit 5 [Mesocentrotus franciscanus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Mesocentrotus_franciscanus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Mesocentrotus_franciscanus/Echinodermata_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	YP_009034255.1	50.000	10	3	4.1	18.1	NADH dehydrogenase subunit 6 [Mesocentrotus franciscanus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Mesocentrotus_franciscanus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Mesocentrotus_franciscanus/Echinodermata_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	YP_009239172.1	21.359	103	23	2.3	19.2	NADH dehydrogenase subunit 4 [Apostichopus parvimensis]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Apostichopus_parvimensis	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Apostichopus_parvimensis/Echinodermata_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	YP_009239176.1	20.896	67	15	7.2	17.7	NADH dehydrogenase subunit 1 [Apostichopus parvimensis]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Apostichopus_parvimensis	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Apostichopus_parvimensis/Echinodermata_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	YP_009239165.1	28.571	35	7	9.4	17.3	cytochrome c oxidase subunit I [Apostichopus parvimensis]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Apostichopus_parvimensis	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Apostichopus_parvimensis/Echinodermata_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	YP_009239173.1	29.412	34	8	2.0	19.2	NADH dehydrogenase subunit 5 [Apostichopus parvimensis]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Apostichopus_parvimensis	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Apostichopus_parvimensis/Echinodermata_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	YP_009239170.1	31.818	22	5	3.4	18.5	cytochrome c oxidase subunit III [Apostichopus parvimensis]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Apostichopus_parvimensis	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Apostichopus_parvimensis/Echinodermata_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	YP_009239172.1	34.615	26	6	4.5	18.1	NADH dehydrogenase subunit 4 [Apostichopus parvimensis]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Apostichopus_parvimensis	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Apostichopus_parvimensis/Echinodermata_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	YP_009239167.1	31.034	29	7	4.5	18.1	cytochrome c oxidase subunit II [Apostichopus parvimensis]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Apostichopus_parvimensis	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Apostichopus_parvimensis/Echinodermata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	YP_009239169.1	44.444	18	5	0.50	20.8	ATP synthase F0 subunit 6 [Apostichopus parvimensis]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Apostichopus_parvimensis	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Apostichopus_parvimensis/Echinodermata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	YP_009239167.1	33.333	30	8	8.6	16.9	cytochrome c oxidase subunit II [Apostichopus parvimensis]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Apostichopus_parvimensis	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Apostichopus_parvimensis/Echinodermata_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	YP_009239174.1	60.000	10	3	1.6	19.2	NADH dehydrogenase subunit 6 [Apostichopus parvimensis]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Apostichopus_parvimensis	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Apostichopus_parvimensis/Echinodermata_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	YP_009239167.1	28.261	46	25	2.1	18.9	cytochrome c oxidase subunit II [Apostichopus parvimensis]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Apostichopus_parvimensis	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Apostichopus_parvimensis/Echinodermata_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	YP_009239167.1	27.451	51	25	8.2	16.9	cytochrome c oxidase subunit II [Apostichopus parvimensis]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Apostichopus_parvimensis	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Apostichopus_parvimensis/Echinodermata_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	YP_009239172.1	27.451	51	13	2.9	18.9	NADH dehydrogenase subunit 4 [Apostichopus parvimensis]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Apostichopus_parvimensis	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Apostichopus_parvimensis/Echinodermata_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	YP_009239169.1	38.462	13	3	6.8	17.3	ATP synthase F0 subunit 6 [Apostichopus parvimensis]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Apostichopus_parvimensis	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Apostichopus_parvimensis/Echinodermata_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	YP_010043449.1	39.286	28	6	0.23	22.3	NADH dehydrogenase subunit 4 [Cercodemas anceps]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Cercodemas_anceps	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Cercodemas_anceps/Echinodermata_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	YP_010043444.1	28.571	35	8	0.86	20.4	cytochrome c oxidase subunit II [Cercodemas anceps]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Cercodemas_anceps	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Cercodemas_anceps/Echinodermata_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	YP_010043448.1	20.588	34	8	8.2	16.9	NADH dehydrogenase subunit 3 [Cercodemas anceps]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Cercodemas_anceps	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Cercodemas_anceps/Echinodermata_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	YP_010043450.1	23.529	17	4	8.4	17.3	NADH dehydrogenase subunit 5 [Cercodemas anceps]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Cercodemas_anceps	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Cercodemas_anceps/Echinodermata_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	YP_010043452.1	25.000	116	24	8.9	17.3	cytochrome b [Cercodemas anceps]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Cercodemas_anceps	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Cercodemas_anceps/Echinodermata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	YP_010043444.1	38.889	36	9	1.7	19.2	cytochrome c oxidase subunit II [Cercodemas anceps]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Cercodemas_anceps	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Cercodemas_anceps/Echinodermata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	YP_010043446.1	44.444	18	5	1.9	19.2	ATP synthase F0 subunit 6 [Cercodemas anceps]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Cercodemas_anceps	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Cercodemas_anceps/Echinodermata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	YP_010043449.1	24.194	62	15	3.3	18.5	NADH dehydrogenase subunit 4 [Cercodemas anceps]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Cercodemas_anceps	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Cercodemas_anceps/Echinodermata_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	YP_010043449.1	28.049	82	18	0.027	25.0	NADH dehydrogenase subunit 4 [Cercodemas anceps]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Cercodemas_anceps	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Cercodemas_anceps/Echinodermata_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	YP_010043451.1	50.000	10	3	3.7	18.1	NADH dehydrogenase subunit 6 [Cercodemas anceps]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Cercodemas_anceps	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Cercodemas_anceps/Echinodermata_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	YP_010043454.1	33.333	15	4	4.9	17.7	NADH dehydrogenase subunit 2 [Cercodemas anceps]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Cercodemas_anceps	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Cercodemas_anceps/Echinodermata_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	YP_010043446.1	38.462	13	3	6.1	17.3	ATP synthase F0 subunit 6 [Cercodemas anceps]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Cercodemas_anceps	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Cercodemas_anceps/Echinodermata_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_035686171.1	57.389	406	89	1.78e-157	451	terminal nucleotidyltransferase 5C-like [Branchiostoma floridae]	Cephalochordata_TENT5A-B-C-D.txt	Cephalochordata_Branchiostoma_floridae	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cephalochordata_Branchiostoma_floridae/Cephalochordata_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_035686171.1	54.933	375	88	1.21e-147	426	terminal nucleotidyltransferase 5C-like [Branchiostoma floridae]	Cephalochordata_TENT5A-B-C-D.txt	Cephalochordata_Branchiostoma_floridae	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cephalochordata_Branchiostoma_floridae/Cephalochordata_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_035689756.1	29.167	48	11	1.1	32.7	PMS1 protein homolog 1-like [Branchiostoma floridae]	Cephalochordata_TENT5A-B-C-D.txt	Cephalochordata_Branchiostoma_floridae	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cephalochordata_Branchiostoma_floridae/Cephalochordata_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_035682057.1	30.909	110	25	2.6	31.2	arfaptin-2-like isoform X7 [Branchiostoma floridae]	Cephalochordata_TENT5A-B-C-D.txt	Cephalochordata_Branchiostoma_floridae	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cephalochordata_Branchiostoma_floridae/Cephalochordata_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_035682060.1	31.034	116	26	2.7	31.2	arfaptin-2-like isoform X10 [Branchiostoma floridae]	Cephalochordata_TENT5A-B-C-D.txt	Cephalochordata_Branchiostoma_floridae	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cephalochordata_Branchiostoma_floridae/Cephalochordata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_035686171.1	56.576	403	99	8.22e-156	445	terminal nucleotidyltransferase 5C-like [Branchiostoma floridae]	Cephalochordata_TENT5A-B-C-D.txt	Cephalochordata_Branchiostoma_floridae	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cephalochordata_Branchiostoma_floridae/Cephalochordata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_035693616.1	21.399	243	57	1.3	32.3	guanine nucleotide exchange factor DBS-like isoform X2 [Branchiostoma floridae]	Cephalochordata_TENT5A-B-C-D.txt	Cephalochordata_Branchiostoma_floridae	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cephalochordata_Branchiostoma_floridae/Cephalochordata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_035693617.1	21.951	246	57	3.3	30.8	guanine nucleotide exchange factor DBS-like isoform X3 [Branchiostoma floridae]	Cephalochordata_TENT5A-B-C-D.txt	Cephalochordata_Branchiostoma_floridae	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cephalochordata_Branchiostoma_floridae/Cephalochordata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_035693615.1	21.951	246	57	3.8	30.8	guanine nucleotide exchange factor DBS-like isoform X1 [Branchiostoma floridae]	Cephalochordata_TENT5A-B-C-D.txt	Cephalochordata_Branchiostoma_floridae	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cephalochordata_Branchiostoma_floridae/Cephalochordata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_035693618.1	21.951	246	57	4.0	30.8	guanine nucleotide exchange factor DBS-like isoform X4 [Branchiostoma floridae]	Cephalochordata_TENT5A-B-C-D.txt	Cephalochordata_Branchiostoma_floridae	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cephalochordata_Branchiostoma_floridae/Cephalochordata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_035693619.1	21.951	246	57	4.1	30.8	guanine nucleotide exchange factor DBS-like isoform X5 [Branchiostoma floridae]	Cephalochordata_TENT5A-B-C-D.txt	Cephalochordata_Branchiostoma_floridae	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cephalochordata_Branchiostoma_floridae/Cephalochordata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_035693621.1	21.951	246	57	4.5	30.4	guanine nucleotide exchange factor DBS-like isoform X7 [Branchiostoma floridae]	Cephalochordata_TENT5A-B-C-D.txt	Cephalochordata_Branchiostoma_floridae	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cephalochordata_Branchiostoma_floridae/Cephalochordata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_035693620.1	21.951	246	57	5.2	30.4	guanine nucleotide exchange factor DBS-like isoform X6 [Branchiostoma floridae]	Cephalochordata_TENT5A-B-C-D.txt	Cephalochordata_Branchiostoma_floridae	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cephalochordata_Branchiostoma_floridae/Cephalochordata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_035678933.1	30.233	86	21	6.5	29.6	sperm receptor for egg jelly-like [Branchiostoma floridae]	Cephalochordata_TENT5A-B-C-D.txt	Cephalochordata_Branchiostoma_floridae	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cephalochordata_Branchiostoma_floridae/Cephalochordata_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_035686171.1	61.111	324	83	2.28e-146	421	terminal nucleotidyltransferase 5C-like [Branchiostoma floridae]	Cephalochordata_TENT5A-B-C-D.txt	Cephalochordata_Branchiostoma_floridae	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cephalochordata_Branchiostoma_floridae/Cephalochordata_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_035691003.1	25.843	89	23	8.7	29.6	carbohydrate sulfotransferase 1-like [Branchiostoma floridae]	Cephalochordata_TENT5A-B-C-D.txt	Cephalochordata_Branchiostoma_floridae	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cephalochordata_Branchiostoma_floridae/Cephalochordata_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_066265819.1	58.205	390	85	5.34e-154	442	terminal nucleotidyltransferase 5C-like isoform X2 [Branchiostoma lanceolatum]	Cephalochordata_TENT5A-B-C-D.txt	Cephalochordata_Branchiostoma_lanceolatum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cephalochordata_Branchiostoma_lanceolatum/Cephalochordata_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_066265811.1	58.205	390	85	8.53e-154	443	terminal nucleotidyltransferase 5C-like isoform X1 [Branchiostoma lanceolatum]	Cephalochordata_TENT5A-B-C-D.txt	Cephalochordata_Branchiostoma_lanceolatum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cephalochordata_Branchiostoma_lanceolatum/Cephalochordata_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_066265819.1	53.867	375	88	2.99e-144	417	terminal nucleotidyltransferase 5C-like isoform X2 [Branchiostoma lanceolatum]	Cephalochordata_TENT5A-B-C-D.txt	Cephalochordata_Branchiostoma_lanceolatum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cephalochordata_Branchiostoma_lanceolatum/Cephalochordata_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_066265811.1	50.605	413	97	5.28e-144	417	terminal nucleotidyltransferase 5C-like isoform X1 [Branchiostoma lanceolatum]	Cephalochordata_TENT5A-B-C-D.txt	Cephalochordata_Branchiostoma_lanceolatum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cephalochordata_Branchiostoma_lanceolatum/Cephalochordata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_066265819.1	57.292	384	96	4.51e-152	436	terminal nucleotidyltransferase 5C-like isoform X2 [Branchiostoma lanceolatum]	Cephalochordata_TENT5A-B-C-D.txt	Cephalochordata_Branchiostoma_lanceolatum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cephalochordata_Branchiostoma_lanceolatum/Cephalochordata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_066265811.1	57.292	384	96	8.95e-152	436	terminal nucleotidyltransferase 5C-like isoform X1 [Branchiostoma lanceolatum]	Cephalochordata_TENT5A-B-C-D.txt	Cephalochordata_Branchiostoma_lanceolatum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cephalochordata_Branchiostoma_lanceolatum/Cephalochordata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_066267989.1	21.399	243	57	2.7	31.6	guanine nucleotide exchange factor DBS-like isoform X2 [Branchiostoma lanceolatum]	Cephalochordata_TENT5A-B-C-D.txt	Cephalochordata_Branchiostoma_lanceolatum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cephalochordata_Branchiostoma_lanceolatum/Cephalochordata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_066273166.1	29.213	89	23	3.5	31.2	protein FAM184A-like [Branchiostoma lanceolatum]	Cephalochordata_TENT5A-B-C-D.txt	Cephalochordata_Branchiostoma_lanceolatum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cephalochordata_Branchiostoma_lanceolatum/Cephalochordata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_066267997.1	21.951	246	57	4.5	30.8	guanine nucleotide exchange factor DBS-like isoform X10 [Branchiostoma lanceolatum]	Cephalochordata_TENT5A-B-C-D.txt	Cephalochordata_Branchiostoma_lanceolatum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cephalochordata_Branchiostoma_lanceolatum/Cephalochordata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_066267995.1	21.951	246	57	5.1	30.4	guanine nucleotide exchange factor DBS-like isoform X8 [Branchiostoma lanceolatum]	Cephalochordata_TENT5A-B-C-D.txt	Cephalochordata_Branchiostoma_lanceolatum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cephalochordata_Branchiostoma_lanceolatum/Cephalochordata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_066267996.1	21.951	246	57	6.2	30.4	guanine nucleotide exchange factor DBS-like isoform X9 [Branchiostoma lanceolatum]	Cephalochordata_TENT5A-B-C-D.txt	Cephalochordata_Branchiostoma_lanceolatum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cephalochordata_Branchiostoma_lanceolatum/Cephalochordata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_066267990.1	21.951	246	57	6.6	30.0	guanine nucleotide exchange factor DBS-like isoform X3 [Branchiostoma lanceolatum]	Cephalochordata_TENT5A-B-C-D.txt	Cephalochordata_Branchiostoma_lanceolatum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cephalochordata_Branchiostoma_lanceolatum/Cephalochordata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_066267987.1	21.951	246	57	7.0	30.0	guanine nucleotide exchange factor DBS-like isoform X1 [Branchiostoma lanceolatum]	Cephalochordata_TENT5A-B-C-D.txt	Cephalochordata_Branchiostoma_lanceolatum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cephalochordata_Branchiostoma_lanceolatum/Cephalochordata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_066267992.1	21.951	246	57	7.3	30.0	guanine nucleotide exchange factor DBS-like isoform X5 [Branchiostoma lanceolatum]	Cephalochordata_TENT5A-B-C-D.txt	Cephalochordata_Branchiostoma_lanceolatum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cephalochordata_Branchiostoma_lanceolatum/Cephalochordata_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_066265819.1	60.185	324	83	1.30e-144	417	terminal nucleotidyltransferase 5C-like isoform X2 [Branchiostoma lanceolatum]	Cephalochordata_TENT5A-B-C-D.txt	Cephalochordata_Branchiostoma_lanceolatum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cephalochordata_Branchiostoma_lanceolatum/Cephalochordata_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_066265811.1	60.185	324	83	2.95e-144	416	terminal nucleotidyltransferase 5C-like isoform X1 [Branchiostoma lanceolatum]	Cephalochordata_TENT5A-B-C-D.txt	Cephalochordata_Branchiostoma_lanceolatum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cephalochordata_Branchiostoma_lanceolatum/Cephalochordata_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_066267950.1	28.571	91	23	2.4	31.6	carbohydrate sulfotransferase 1-like [Branchiostoma lanceolatum]	Cephalochordata_TENT5A-B-C-D.txt	Cephalochordata_Branchiostoma_lanceolatum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cephalochordata_Branchiostoma_lanceolatum/Cephalochordata_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_019625416.1	57.072	403	89	5.90e-157	450	PREDICTED: protein FAM46C-like [Branchiostoma belcheri]	Cephalochordata_TENT5A-B-C-D.txt	Cephalochordata_Branchiostoma_belcheri	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cephalochordata_Branchiostoma_belcheri/Cephalochordata_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_019625416.1	54.933	375	88	9.78e-148	426	PREDICTED: protein FAM46C-like [Branchiostoma belcheri]	Cephalochordata_TENT5A-B-C-D.txt	Cephalochordata_Branchiostoma_belcheri	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cephalochordata_Branchiostoma_belcheri/Cephalochordata_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_019630409.1	29.167	48	11	1.8	31.6	PREDICTED: PMS1 protein homolog 1-like [Branchiostoma belcheri]	Cephalochordata_TENT5A-B-C-D.txt	Cephalochordata_Branchiostoma_belcheri	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cephalochordata_Branchiostoma_belcheri/Cephalochordata_TENT5A-B-C-D.txt
